Owner,League,Year,Week,Player_ID,Player,Position,NFL,Fantasy,Points,Opponent,Age,Source_Week
dpol,Borehamwood (2025),2025,7,5859,A.J. Brown,WR,PHI,WR,26.10,sanfbe,27,7
dpol,Borehamwood (2025),2025,7,6786,CeeDee Lamb,WR,DAL,WR,19.50,sanfbe,26,7
dpol,Borehamwood (2025),2025,7,7049,Jauan Jennings,WR,SF,BN,5.10,sanfbe,27,7
dpol,Borehamwood (2025),2025,7,8138,James Cook,RB,BUF,BN,0.00,sanfbe,25,7
dpol,Borehamwood (2025),2025,7,8205,Isiah Pacheco,RB,KC,BN,11.90,sanfbe,26,7
dpol,Borehamwood (2025),2025,7,9221,Jahmyr Gibbs,RB,DET,RB,35.30,sanfbe,23,7
dpol,Borehamwood (2025),2025,7,9484,Tucker Kraft,TE,GB,TE,14.30,sanfbe,24,7
dpol,Borehamwood (2025),2025,7,9488,Jaxon Smith-Njigba,WR,SEA,WR,22.30,sanfbe,23,7
dpol,Borehamwood (2025),2025,7,9754,Quentin Johnston,WR,LAC,FLEX,10.00,sanfbe,23,7
dpol,Borehamwood (2025),2025,7,9997,Zay Flowers,WR,BAL,BN,0.00,sanfbe,24,7
dpol,Borehamwood (2025),2025,7,PIT,Pittsburgh Steelers,DEF,PIT,DEF,1.00,sanfbe,0,7
saulgoat,Borehamwood (2025),2025,7,11199,Emari Demercado,RB,ARI,BN,0.00,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,11566,Jayden Daniels,QB,WAS,QB,19.74,benjlev,24,7
saulgoat,Borehamwood (2025),2025,7,11584,Bucky Irving,RB,TB,BN,0.00,benjlev,22,7
saulgoat,Borehamwood (2025),2025,7,11589,Trey Benson,RB,ARI,BN,0.00,benjlev,22,7
saulgoat,Borehamwood (2025),2025,7,11632,Malik Nabers,WR,NYG,BN,0.00,benjlev,21,7
saulgoat,Borehamwood (2025),2025,7,12518,Tyler Warren,TE,IND,TE,14.90,benjlev,23,7
saulgoat,Borehamwood (2025),2025,7,12529,TreVeyon Henderson,RB,NE,BN,0.50,benjlev,22,7
saulgoat,Borehamwood (2025),2025,7,4227,Harrison Butker,K,KC,K,7.80,benjlev,29,7
saulgoat,Borehamwood (2025),2025,7,4981,Calvin Ridley,WR,TEN,BN,0.00,benjlev,30,7
saulgoat,Borehamwood (2025),2025,7,5045,Courtland Sutton,WR,DEN,WR,13.70,benjlev,29,7
saulgoat,Borehamwood (2025),2025,7,6801,Tee Higgins,WR,CIN,BN,18.60,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,7526,Jaylen Waddle,WR,MIA,WR,2.00,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,7543,Travis Etienne,RB,JAX,FLEX,6.00,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,7567,Kenneth Gainwell,RB,PIT,BN,2.50,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,7569,Nico Collins,WR,HOU,WR,4.70,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,8136,Rachaad White,RB,TB,RB,6.40,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,8408,Jordan Mason,RB,MIN,RB,11.70,benjlev,26,7
saulgoat,Borehamwood (2025),2025,7,BUF,Buffalo Bills,DEF,BUF,BN,0.00,benjlev,0,7
saulgoat,Borehamwood (2025),2025,7,LV,Las Vegas Raiders,DEF,LV,DEF,0.00,benjlev,0,7
drjkay,Borehamwood (2025),2025,7,11647,Kimani Vidal,RB,LAC,FLEX,5.50,GSac,23,7
drjkay,Borehamwood (2025),2025,7,12489,RJ Harvey,RB,DEN,BN,6.70,GSac,24,7
drjkay,Borehamwood (2025),2025,7,12507,Omarion Hampton,RB,LAC,BN,0.00,GSac,22,7
drjkay,Borehamwood (2025),2025,7,12512,Quinshon Judkins,RB,CLE,RB,26.40,GSac,21,7
drjkay,Borehamwood (2025),2025,7,1479,Keenan Allen,WR,,BN,23.40,GSac,33,7
drjkay,Borehamwood (2025),2025,7,3294,Dak Prescott,QB,DAL,QB,29.26,GSac,31,7
drjkay,Borehamwood (2025),2025,7,4217,George Kittle,TE,SF,TE,0.00,GSac,31,7
drjkay,Borehamwood (2025),2025,7,5230,Michael Badgley,K,,K,5.60,GSac,29,7
drjkay,Borehamwood (2025),2025,7,6794,Justin Jefferson,WR,MIN,WR,10.40,GSac,25,7
drjkay,Borehamwood (2025),2025,7,6806,J.K. Dobbins,RB,DEN,RB,8.50,GSac,26,7
drjkay,Borehamwood (2025),2025,7,6819,Michael Pittman,WR,IND,WR,17.30,GSac,27,7
drjkay,Borehamwood (2025),2025,7,7607,Michael Carter,RB,ARI,BN,4.60,GSac,26,7
drjkay,Borehamwood (2025),2025,7,8132,Tyler Allgeier,RB,ATL,BN,1.60,GSac,25,7
drjkay,Borehamwood (2025),2025,7,8137,George Pickens,WR,DAL,WR,10.20,GSac,24,7
drjkay,Borehamwood (2025),2025,7,9224,Chase Brown,RB,CIN,BN,11.00,GSac,25,7
drjkay,Borehamwood (2025),2025,7,9493,Puka Nacua,WR,LAR,BN,0.00,GSac,24,7
drjkay,Borehamwood (2025),2025,7,DEN,Denver Broncos,DEF,DEN,DEF,5.00,GSac,0,7
AlastairL,Borehamwood (2025),2025,7,10236,Dalton Kincaid,TE,BUF,BN,0.00,joshjr11,25,7
AlastairL,Borehamwood (2025),2025,7,11533,Brandon Aubrey,K,DAL,K,18.80,joshjr11,30,7
AlastairL,Borehamwood (2025),2025,7,11564,Drake Maye,QB,NE,QB,27.08,joshjr11,22,7
AlastairL,Borehamwood (2025),2025,7,11604,Brock Bowers,TE,LV,BN,0.00,joshjr11,22,7
AlastairL,Borehamwood (2025),2025,7,11624,Xavier Worthy,WR,KC,WR,6.30,joshjr11,22,7
AlastairL,Borehamwood (2025),2025,7,11638,Ricky Pearsall,WR,SF,BN,0.00,joshjr11,24,7
AlastairL,Borehamwood (2025),2025,7,2449,Stefon Diggs,WR,NE,WR,10.40,joshjr11,31,7
AlastairL,Borehamwood (2025),2025,7,2505,Darren Waller,TE,,TE,0.00,joshjr11,32,7
AlastairL,Borehamwood (2025),2025,7,4034,Christian McCaffrey,RB,SF,RB,35.60,joshjr11,28,7
AlastairL,Borehamwood (2025),2025,7,6790,D'Andre Swift,RB,CHI,FLEX,20.30,joshjr11,26,7
AlastairL,Borehamwood (2025),2025,7,7547,Amon-Ra St. Brown,WR,DET,WR,17.60,joshjr11,25,7
AlastairL,Borehamwood (2025),2025,7,7591,Justin Fields,QB,NYJ,BN,4.04,joshjr11,26,7
AlastairL,Borehamwood (2025),2025,7,8148,Jameson Williams,WR,DET,BN,0.00,joshjr11,24,7
AlastairL,Borehamwood (2025),2025,7,8150,Kyren Williams,RB,LAR,RB,7.50,joshjr11,24,7
AlastairL,Borehamwood (2025),2025,7,8151,Kenneth Walker,RB,SEA,BN,6.60,joshjr11,24,7
AlastairL,Borehamwood (2025),2025,7,8154,Brian Robinson,RB,WAS,BN,3.60,joshjr11,26,7
AlastairL,Borehamwood (2025),2025,7,KC,Kansas City Chiefs,DEF,KC,DEF,13.00,joshjr11,0,7
GSac,Borehamwood (2025),2025,7,11620,Rome Odunze,WR,CHI,WR,4.10,drjkay,22,7
GSac,Borehamwood (2025),2025,7,12506,Harold Fannin,TE,CLE,BN,5.60,drjkay,20,7
GSac,Borehamwood (2025),2025,7,12527,Ashton Jeanty,RB,LV,FLEX,3.90,drjkay,21,7
GSac,Borehamwood (2025),2025,7,2133,Davante Adams,WR,LAR,WR,24.00,drjkay,32,7
GSac,Borehamwood (2025),2025,7,5189,Eddy Pineiro,K,,K,11.80,drjkay,29,7
GSac,Borehamwood (2025),2025,7,5927,Terry McLaurin,WR,WAS,BN,0.00,drjkay,29,7
GSac,Borehamwood (2025),2025,7,6813,Jonathan Taylor,RB,IND,RB,32.70,drjkay,26,7
GSac,Borehamwood (2025),2025,7,6904,Jalen Hurts,QB,PHI,QB,30.04,drjkay,26,7
GSac,Borehamwood (2025),2025,7,7525,DeVonta Smith,WR,PHI,WR,28.80,drjkay,26,7
GSac,Borehamwood (2025),2025,7,7588,Javonte Williams,RB,DAL,RB,18.30,drjkay,25,7
GSac,Borehamwood (2025),2025,7,8110,Jake Ferguson,TE,DAL,TE,18.40,drjkay,26,7
GSac,Borehamwood (2025),2025,7,8126,Wan'Dale Robinson,WR,NYG,BN,12.50,drjkay,24,7
GSac,Borehamwood (2025),2025,7,8167,Christian Watson,WR,GB,BN,0.00,drjkay,26,7
GSac,Borehamwood (2025),2025,7,9508,Tyjae Spears,RB,TEN,BN,5.50,drjkay,23,7
GSac,Borehamwood (2025),2025,7,9757,Kendre Miller,RB,NO,BN,0.70,drjkay,22,7
GSac,Borehamwood (2025),2025,7,NE,New England Patriots,DEF,NE,DEF,20.00,drjkay,0,7
sanfbe,Borehamwood (2025),2025,7,10444,Cedric Tillman,WR,CLE,BN,0.00,dpol,25,7
sanfbe,Borehamwood (2025),2025,7,10859,Sam LaPorta,TE,DET,TE,3.00,dpol,24,7
sanfbe,Borehamwood (2025),2025,7,11650,Luke McCaffrey,WR,WAS,WR,0.00,dpol,24,7
sanfbe,Borehamwood (2025),2025,7,2216,Mike Evans,WR,TB,WR,0.00,dpol,31,7
sanfbe,Borehamwood (2025),2025,7,3163,Jared Goff,QB,DET,QB,12.34,dpol,30,7
sanfbe,Borehamwood (2025),2025,7,4984,Josh Allen,QB,BUF,BN,0.00,dpol,29,7
sanfbe,Borehamwood (2025),2025,7,5846,DK Metcalf,WR,PIT,WR,6.50,dpol,27,7
sanfbe,Borehamwood (2025),2025,7,5850,Josh Jacobs,RB,GB,RB,18.30,dpol,27,7
sanfbe,Borehamwood (2025),2025,7,5872,Deebo Samuel,WR,WAS,BN,0.00,dpol,29,7
sanfbe,Borehamwood (2025),2025,7,6083,Matt Gay,K,WAS,K,2.00,dpol,31,7
sanfbe,Borehamwood (2025),2025,7,7021,Rico Dowdle,RB,CAR,RB,10.10,dpol,26,7
sanfbe,Borehamwood (2025),2025,7,7594,Chuba Hubbard,RB,CAR,BN,6.50,dpol,25,7
sanfbe,Borehamwood (2025),2025,7,8146,Garrett Wilson,WR,NYJ,BN,0.00,dpol,24,7
sanfbe,Borehamwood (2025),2025,7,8228,Jaylen Warren,RB,PIT,BN,17.80,dpol,26,7
sanfbe,Borehamwood (2025),2025,7,9509,Bijan Robinson,RB,ATL,FLEX,18.20,dpol,23,7
sanfbe,Borehamwood (2025),2025,7,9753,Zach Charbonnet,RB,SEA,BN,18.50,dpol,24,7
sanfbe,Borehamwood (2025),2025,7,IND,Indianapolis Colts,DEF,IND,DEF,7.00,dpol,0,7
joshjr11,Borehamwood (2025),2025,8,10229,Rashee Rice,WR,KC,FLEX,21.00,benjlev,25,8
joshjr11,Borehamwood (2025),2025,8,11631,Brian Thomas,WR,JAX,BN,0.00,benjlev,22,8
joshjr11,Borehamwood (2025),2025,8,12474,Woody Marks,RB,HOU,BN,13.10,benjlev,24,8
joshjr11,Borehamwood (2025),2025,8,12514,Emeka Egbuka,WR,TB,WR,5.00,benjlev,22,8
joshjr11,Borehamwood (2025),2025,8,4137,James Conner,RB,ARI,BN,0.00,benjlev,30,8
joshjr11,Borehamwood (2025),2025,8,5001,Dalton Schultz,TE,HOU,TE,3.40,benjlev,28,8
joshjr11,Borehamwood (2025),2025,8,5870,Daniel Jones,QB,IND,QB,29.18,benjlev,28,8
joshjr11,Borehamwood (2025),2025,8,5967,Tony Pollard,RB,TEN,BN,5.80,benjlev,28,8
joshjr11,Borehamwood (2025),2025,8,6770,Joe Burrow,QB,CIN,BN,0.00,benjlev,28,8
joshjr11,Borehamwood (2025),2025,8,7564,Ja'Marr Chase,WR,CIN,WR,15.10,benjlev,25,8
joshjr11,Borehamwood (2025),2025,8,7611,Rhamondre Stevenson,RB,NE,BN,5.40,benjlev,27,8
joshjr11,Borehamwood (2025),2025,8,8112,Drake London,WR,ATL,BN,0.00,benjlev,23,8
joshjr11,Borehamwood (2025),2025,8,8130,Trey McBride,TE,ARI,BN,0.00,benjlev,25,8
joshjr11,Borehamwood (2025),2025,8,8144,Chris Olave,WR,NO,WR,10.00,benjlev,24,8
joshjr11,Borehamwood (2025),2025,8,8259,Cameron Dicker,K,LAC,K,16.20,benjlev,25,8
joshjr11,Borehamwood (2025),2025,8,9224,Chase Brown,RB,CIN,RB,24.00,benjlev,25,8
joshjr11,Borehamwood (2025),2025,8,9226,De'Von Achane,RB,MIA,RB,17.60,benjlev,23,8
joshjr11,Borehamwood (2025),2025,8,GB,Green Bay Packers,DEF,GB,DEF,5.00,benjlev,0,8
benjlev,Borehamwood (2025),2025,8,11628,Marvin Harrison,WR,ARI,BN,0.00,joshjr11,22,8
benjlev,Borehamwood (2025),2025,8,11635,Ladd McConkey,WR,LAC,WR,17.80,joshjr11,23,8
benjlev,Borehamwood (2025),2025,8,1466,Travis Kelce,TE,KC,TE,18.90,joshjr11,35,8
benjlev,Borehamwood (2025),2025,8,2747,Jason Myers,K,SEA,BN,0.00,joshjr11,34,8
benjlev,Borehamwood (2025),2025,8,3198,Derrick Henry,RB,BAL,RB,19.10,joshjr11,31,8
benjlev,Borehamwood (2025),2025,8,3321,Tyreek Hill,WR,MIA,BN,0.00,joshjr11,31,8
benjlev,Borehamwood (2025),2025,8,3678,Wil Lutz,K,DEN,K,9.20,joshjr11,30,8
benjlev,Borehamwood (2025),2025,8,4199,Aaron Jones,RB,MIN,BN,4.00,joshjr11,30,8
benjlev,Borehamwood (2025),2025,8,4454,Kendrick Bourne,WR,NE,BN,5.90,joshjr11,29,8
benjlev,Borehamwood (2025),2025,8,4866,Saquon Barkley,RB,PHI,RB,31.40,joshjr11,28,8
benjlev,Borehamwood (2025),2025,8,4881,Lamar Jackson,QB,BAL,BN,0.00,joshjr11,28,8
benjlev,Borehamwood (2025),2025,8,4892,Baker Mayfield,QB,TB,QB,4.08,joshjr11,30,8
benjlev,Borehamwood (2025),2025,8,5892,David Montgomery,RB,DET,BN,0.00,joshjr11,27,8
benjlev,Borehamwood (2025),2025,8,8121,Romeo Doubs,WR,GB,WR,7.90,joshjr11,25,8
benjlev,Borehamwood (2025),2025,8,8155,Breece Hall,RB,NYJ,FLEX,33.86,joshjr11,24,8
benjlev,Borehamwood (2025),2025,8,9756,Jordan Addison,WR,MIN,WR,10.10,joshjr11,23,8
benjlev,Borehamwood (2025),2025,8,SF,San Francisco 49ers,DEF,SF,DEF,2.00,joshjr11,0,8
dpol,Borehamwood (2025),2025,8,12481,Cam Skattebo,RB,NYG,RB,9.50,drjkay,23,8
dpol,Borehamwood (2025),2025,8,12501,Matthew Golden,WR,GB,BN,1.90,drjkay,21,8
dpol,Borehamwood (2025),2025,8,4035,Alvin Kamara,RB,NO,FLEX,5.50,drjkay,29,8
dpol,Borehamwood (2025),2025,8,4046,Patrick Mahomes,QB,KC,QB,28.96,drjkay,29,8
dpol,Borehamwood (2025),2025,8,5859,A.J. Brown,WR,PHI,BN,0.00,drjkay,27,8
dpol,Borehamwood (2025),2025,8,6650,Chase McLaughlin,K,TB,K,18.10,drjkay,29,8
dpol,Borehamwood (2025),2025,8,6786,CeeDee Lamb,WR,DAL,WR,11.10,drjkay,26,8
dpol,Borehamwood (2025),2025,8,7049,Jauan Jennings,WR,SF,BN,6.50,drjkay,27,8
dpol,Borehamwood (2025),2025,8,8138,James Cook,RB,BUF,RB,33.60,drjkay,25,8
dpol,Borehamwood (2025),2025,8,8205,Isiah Pacheco,RB,KC,BN,5.80,drjkay,26,8
dpol,Borehamwood (2025),2025,8,9221,Jahmyr Gibbs,RB,DET,BN,0.00,drjkay,23,8
dpol,Borehamwood (2025),2025,8,9484,Tucker Kraft,TE,GB,TE,29.80,drjkay,24,8
dpol,Borehamwood (2025),2025,8,9488,Jaxon Smith-Njigba,WR,SEA,BN,0.00,drjkay,23,8
dpol,Borehamwood (2025),2025,8,9754,Quentin Johnston,WR,LAC,WR,0.00,drjkay,23,8
dpol,Borehamwood (2025),2025,8,9997,Zay Flowers,WR,BAL,WR,10.60,drjkay,24,8
dpol,Borehamwood (2025),2025,8,ATL,Atlanta Falcons,DEF,ATL,DEF,0.00,drjkay,0,8
saulgoat,Borehamwood (2025),2025,8,11563,Bo Nix,QB,DEN,QB,31.78,AlastairL,25,8
saulgoat,Borehamwood (2025),2025,8,11566,Jayden Daniels,QB,WAS,BN,0.00,AlastairL,24,8
saulgoat,Borehamwood (2025),2025,8,11584,Bucky Irving,RB,TB,BN,0.00,AlastairL,22,8
saulgoat,Borehamwood (2025),2025,8,11589,Trey Benson,RB,ARI,BN,0.00,AlastairL,22,8
saulgoat,Borehamwood (2025),2025,8,11632,Malik Nabers,WR,NYG,BN,0.00,AlastairL,21,8
saulgoat,Borehamwood (2025),2025,8,12518,Tyler Warren,TE,IND,TE,7.30,AlastairL,23,8
saulgoat,Borehamwood (2025),2025,8,12529,TreVeyon Henderson,RB,NE,BN,5.50,AlastairL,22,8
saulgoat,Borehamwood (2025),2025,8,4227,Harrison Butker,K,KC,K,4.00,AlastairL,29,8
saulgoat,Borehamwood (2025),2025,8,4981,Calvin Ridley,WR,TEN,BN,0.00,AlastairL,30,8
saulgoat,Borehamwood (2025),2025,8,5045,Courtland Sutton,WR,DEN,WR,8.70,AlastairL,29,8
saulgoat,Borehamwood (2025),2025,8,6801,Tee Higgins,WR,CIN,FLEX,10.90,AlastairL,26,8
saulgoat,Borehamwood (2025),2025,8,7090,Darnell Mooney,WR,ATL,WR,1.60,AlastairL,27,8
saulgoat,Borehamwood (2025),2025,8,7526,Jaylen Waddle,WR,MIA,WR,18.40,AlastairL,26,8
saulgoat,Borehamwood (2025),2025,8,7543,Travis Etienne,RB,JAX,BN,0.00,AlastairL,26,8
saulgoat,Borehamwood (2025),2025,8,7569,Nico Collins,WR,HOU,BN,0.00,AlastairL,26,8
saulgoat,Borehamwood (2025),2025,8,8136,Rachaad White,RB,TB,RB,7.10,AlastairL,26,8
saulgoat,Borehamwood (2025),2025,8,8408,Jordan Mason,RB,MIN,RB,1.10,AlastairL,26,8
saulgoat,Borehamwood (2025),2025,8,BUF,Buffalo Bills,DEF,BUF,DEF,18.00,AlastairL,0,8
drjkay,Borehamwood (2025),2025,8,11647,Kimani Vidal,RB,LAC,FLEX,19.20,dpol,23,8
drjkay,Borehamwood (2025),2025,8,12489,RJ Harvey,RB,DEN,BN,23.60,dpol,24,8
drjkay,Borehamwood (2025),2025,8,12507,Omarion Hampton,RB,LAC,BN,0.00,dpol,22,8
drjkay,Borehamwood (2025),2025,8,12512,Quinshon Judkins,RB,CLE,RB,3.20,dpol,21,8
drjkay,Borehamwood (2025),2025,8,12526,Tetairoa McMillan,WR,CAR,BN,13.40,dpol,22,8
drjkay,Borehamwood (2025),2025,8,12533,Jacory Croskey-Merritt,RB,WAS,BN,2.50,dpol,24,8
drjkay,Borehamwood (2025),2025,8,1479,Keenan Allen,WR,,BN,6.40,dpol,33,8
drjkay,Borehamwood (2025),2025,8,3294,Dak Prescott,QB,DAL,QB,6.62,dpol,31,8
drjkay,Borehamwood (2025),2025,8,3451,Ka'imi Fairbairn,K,HOU,K,15.40,dpol,31,8
drjkay,Borehamwood (2025),2025,8,4217,George Kittle,TE,SF,TE,12.30,dpol,31,8
drjkay,Borehamwood (2025),2025,8,6794,Justin Jefferson,WR,MIN,WR,10.90,dpol,25,8
drjkay,Borehamwood (2025),2025,8,6806,J.K. Dobbins,RB,DEN,RB,13.10,dpol,26,8
drjkay,Borehamwood (2025),2025,8,6819,Michael Pittman,WR,IND,WR,19.50,dpol,27,8
drjkay,Borehamwood (2025),2025,8,8132,Tyler Allgeier,RB,ATL,BN,8.40,dpol,25,8
drjkay,Borehamwood (2025),2025,8,8137,George Pickens,WR,DAL,WR,11.30,dpol,24,8
drjkay,Borehamwood (2025),2025,8,9493,Puka Nacua,WR,LAR,BN,0.00,dpol,24,8
drjkay,Borehamwood (2025),2025,8,PHI,Philadelphia Eagles,DEF,PHI,DEF,7.00,dpol,0,8
AlastairL,Borehamwood (2025),2025,8,11533,Brandon Aubrey,K,DAL,K,6.00,saulgoat,30,8
AlastairL,Borehamwood (2025),2025,8,11564,Drake Maye,QB,NE,QB,32.28,saulgoat,22,8
AlastairL,Borehamwood (2025),2025,8,11604,Brock Bowers,TE,LV,BN,0.00,saulgoat,22,8
AlastairL,Borehamwood (2025),2025,8,11624,Xavier Worthy,WR,KC,WR,7.80,saulgoat,22,8
AlastairL,Borehamwood (2025),2025,8,11638,Ricky Pearsall,WR,SF,BN,0.00,saulgoat,24,8
AlastairL,Borehamwood (2025),2025,8,12536,Jaylin Noel,WR,HOU,WR,8.80,saulgoat,22,8
AlastairL,Borehamwood (2025),2025,8,2449,Stefon Diggs,WR,NE,WR,8.90,saulgoat,31,8
AlastairL,Borehamwood (2025),2025,8,4034,Christian McCaffrey,RB,SF,RB,8.30,saulgoat,28,8
AlastairL,Borehamwood (2025),2025,8,5022,Dallas Goedert,TE,PHI,TE,16.30,saulgoat,30,8
AlastairL,Borehamwood (2025),2025,8,6790,D'Andre Swift,RB,CHI,RB,14.10,saulgoat,26,8
AlastairL,Borehamwood (2025),2025,8,7547,Amon-Ra St. Brown,WR,DET,BN,0.00,saulgoat,25,8
AlastairL,Borehamwood (2025),2025,8,7553,Kyle Pitts,TE,ATL,FLEX,10.40,saulgoat,24,8
AlastairL,Borehamwood (2025),2025,8,8150,Kyren Williams,RB,LAR,BN,0.00,saulgoat,24,8
AlastairL,Borehamwood (2025),2025,8,8151,Kenneth Walker,RB,SEA,BN,0.00,saulgoat,24,8
AlastairL,Borehamwood (2025),2025,8,8154,Brian Robinson,RB,WAS,BN,0.00,saulgoat,26,8
AlastairL,Borehamwood (2025),2025,8,KC,Kansas City Chiefs,DEF,KC,DEF,11.00,saulgoat,0,8
GSac,Borehamwood (2025),2025,8,11620,Rome Odunze,WR,CHI,WR,14.90,sanfbe,22,8
GSac,Borehamwood (2025),2025,8,12527,Ashton Jeanty,RB,LV,BN,0.00,sanfbe,21,8
GSac,Borehamwood (2025),2025,8,12530,Travis Hunter,DB,JAX,BN,0.00,sanfbe,22,8
GSac,Borehamwood (2025),2025,8,2133,Davante Adams,WR,LAR,BN,0.00,sanfbe,32,8
GSac,Borehamwood (2025),2025,8,421,Matthew Stafford,QB,LAR,BN,0.00,sanfbe,37,8
GSac,Borehamwood (2025),2025,8,5189,Eddy Pineiro,K,,K,1.00,sanfbe,29,8
GSac,Borehamwood (2025),2025,8,5927,Terry McLaurin,WR,WAS,FLEX,12.90,sanfbe,29,8
GSac,Borehamwood (2025),2025,8,6813,Jonathan Taylor,RB,IND,RB,36.40,sanfbe,26,8
GSac,Borehamwood (2025),2025,8,6904,Jalen Hurts,QB,PHI,QB,33.36,sanfbe,26,8
GSac,Borehamwood (2025),2025,8,7525,DeVonta Smith,WR,PHI,WR,11.40,sanfbe,26,8
GSac,Borehamwood (2025),2025,8,7588,Javonte Williams,RB,DAL,RB,17.40,sanfbe,25,8
GSac,Borehamwood (2025),2025,8,8110,Jake Ferguson,TE,DAL,TE,0.00,sanfbe,26,8
GSac,Borehamwood (2025),2025,8,8126,Wan'Dale Robinson,WR,NYG,WR,6.30,sanfbe,24,8
GSac,Borehamwood (2025),2025,8,8167,Christian Watson,WR,GB,BN,10.50,sanfbe,26,8
GSac,Borehamwood (2025),2025,8,9508,Tyjae Spears,RB,TEN,BN,15.70,sanfbe,23,8
GSac,Borehamwood (2025),2025,8,NE,New England Patriots,DEF,NE,DEF,12.00,sanfbe,0,8
sanfbe,Borehamwood (2025),2025,8,10444,Cedric Tillman,WR,CLE,BN,0.00,GSac,25,8
sanfbe,Borehamwood (2025),2025,8,10859,Sam LaPorta,TE,DET,BN,0.00,GSac,24,8
sanfbe,Borehamwood (2025),2025,8,12485,Tez Johnson,WR,TB,WR,6.80,GSac,23,8
sanfbe,Borehamwood (2025),2025,8,12493,Oronde Gadsden,TE,LAC,TE,16.20,GSac,21,8
sanfbe,Borehamwood (2025),2025,8,12534,Kyle Monangai,RB,CHI,BN,2.40,GSac,22,8
sanfbe,Borehamwood (2025),2025,8,1945,Chris Boswell,K,PIT,K,22.00,GSac,34,8
sanfbe,Borehamwood (2025),2025,8,4984,Josh Allen,QB,BUF,QB,25.22,GSac,29,8
sanfbe,Borehamwood (2025),2025,8,5846,DK Metcalf,WR,PIT,WR,14.00,GSac,27,8
sanfbe,Borehamwood (2025),2025,8,5850,Josh Jacobs,RB,GB,FLEX,12.00,GSac,27,8
sanfbe,Borehamwood (2025),2025,8,5872,Deebo Samuel,WR,WAS,WR,2.70,GSac,29,8
sanfbe,Borehamwood (2025),2025,8,7021,Rico Dowdle,RB,CAR,RB,5.40,GSac,26,8
sanfbe,Borehamwood (2025),2025,8,7594,Chuba Hubbard,RB,CAR,BN,9.40,GSac,25,8
sanfbe,Borehamwood (2025),2025,8,8146,Garrett Wilson,WR,NYJ,BN,0.00,GSac,24,8
sanfbe,Borehamwood (2025),2025,8,8228,Jaylen Warren,RB,PIT,BN,8.30,GSac,26,8
sanfbe,Borehamwood (2025),2025,8,9509,Bijan Robinson,RB,ATL,RB,4.30,GSac,23,8
sanfbe,Borehamwood (2025),2025,8,9753,Zach Charbonnet,RB,SEA,BN,0.00,GSac,24,8
sanfbe,Borehamwood (2025),2025,8,IND,Indianapolis Colts,DEF,IND,DEF,8.00,GSac,0,8
joshjr11,Borehamwood (2025),2025,9,10229,Rashee Rice,WR,KC,WR,16.60,GSac,25,9
joshjr11,Borehamwood (2025),2025,9,11539,Jake Bates,K,DET,K,7.10,GSac,26,9
joshjr11,Borehamwood (2025),2025,9,11631,Brian Thomas,WR,JAX,BN,7.00,GSac,22,9
joshjr11,Borehamwood (2025),2025,9,12474,Woody Marks,RB,HOU,BN,2.70,GSac,24,9
joshjr11,Borehamwood (2025),2025,9,4137,James Conner,RB,ARI,BN,0.00,GSac,30,9
joshjr11,Borehamwood (2025),2025,9,5870,Daniel Jones,QB,IND,BN,16.08,GSac,28,9
joshjr11,Borehamwood (2025),2025,9,5967,Tony Pollard,RB,TEN,BN,7.30,GSac,28,9
joshjr11,Borehamwood (2025),2025,9,6770,Joe Burrow,QB,CIN,BN,0.00,GSac,28,9
joshjr11,Borehamwood (2025),2025,9,6794,Justin Jefferson,WR,MIN,WR,13.70,GSac,25,9
joshjr11,Borehamwood (2025),2025,9,6797,Justin Herbert,QB,LAC,QB,31.70,GSac,27,9
joshjr11,Borehamwood (2025),2025,9,7564,Ja'Marr Chase,WR,CIN,WR,14.10,GSac,25,9
joshjr11,Borehamwood (2025),2025,9,7611,Rhamondre Stevenson,RB,NE,BN,0.00,GSac,27,9
joshjr11,Borehamwood (2025),2025,9,8112,Drake London,WR,ATL,FLEX,34.30,GSac,23,9
joshjr11,Borehamwood (2025),2025,9,8130,Trey McBride,TE,ARI,TE,14.00,GSac,25,9
joshjr11,Borehamwood (2025),2025,9,8144,Chris Olave,WR,NO,BN,7.20,GSac,24,9
joshjr11,Borehamwood (2025),2025,9,9224,Chase Brown,RB,CIN,RB,15.20,GSac,25,9
joshjr11,Borehamwood (2025),2025,9,9226,De'Von Achane,RB,MIA,RB,13.60,GSac,23,9
joshjr11,Borehamwood (2025),2025,9,GB,Green Bay Packers,DEF,GB,DEF,5.00,GSac,0,9
benjlev,Borehamwood (2025),2025,9,11628,Marvin Harrison,WR,ARI,FLEX,19.10,sanfbe,22,9
benjlev,Borehamwood (2025),2025,9,11635,Ladd McConkey,WR,LAC,WR,7.60,sanfbe,23,9
benjlev,Borehamwood (2025),2025,9,1466,Travis Kelce,TE,KC,TE,10.60,sanfbe,35,9
benjlev,Borehamwood (2025),2025,9,2747,Jason Myers,K,SEA,K,9.10,sanfbe,34,9
